order_id,customer_id,order_date,product_category,price,delivery_delay_days,customer_rating,previous_returns,discount_percent,payment_method,city,is_festive_season,order_month,order_day,customer_order_count_before,returned
ORD104279,CUST1406,2024-07-06,Electronics,7235.56,2,4.0,1,40,UPI,Delhi,0,7,6,3,0
ORD100888,CUST1038,2024-07-06,Sports,5362.37,3,3.5,1,49,UPI,Hyderabad,0,7,6,2,0
ORD109746,CUST2291,2024-07-06,Books,3383.57,2,1.9,1,16,COD,Chennai,1,7,6,5,0
ORD105510,CUST2787,2024-07-06,Beauty,4356.49,0,4.5,4,8,UPI,Delhi,0,7,6,2,0
ORD100039,CUST1474,2024-07-06,Clothing,7201.85,2,3.1,1,39,Credit Card,Delhi,1,7,6,0,0
ORD103522,CUST1435,2024-07-06,Beauty,2311.0,6,2.6,2,23,Credit Card,Delhi,0,7,6,2,1
ORD100665,CUST1340,2024-07-06,Beauty,6856.58,3,1.3,2,11,Debit Card,Bangalore,1,7,6,2,0
ORD107952,CUST1880,2024-07-06,Electronics,3440.52,1,1.8,1,28,UPI,Hyderabad,0,7,6,5,0
ORD101478,CUST2038,2024-07-06,Books,5975.76,1,1.9,3,19,Credit Card,Mumbai,0,7,6,0,1
ORD100846,CUST2276,2024-07-06,Electronics,2165.27,2,4.8,0,7,COD,Delhi,0,7,6,2,0
ORD101303,CUST2733,2024-07-06,Clothing,4807.39,0,4.9,2,20,Credit Card,Mumbai,0,7,6,2,0
ORD100667,CUST2635,2024-07-07,Books,13742.33,0,1.4,2,1,Debit Card,Chennai,0,7,7,3,0
ORD103423,CUST2236,2024-07-07,Electronics,6176.13,3,2.7,2,25,COD,Hyderabad,1,7,7,3,0
ORD101587,CUST2428,2024-07-07,Sports,300.0,2,1.5,2,48,Credit Card,Delhi,0,7,7,0,0
ORD103357,CUST2928,2024-07-07,Home,1046.6,1,2.2,2,25,COD,Mumbai,0,7,7,3,0
ORD109069,CUST1190,2024-07-07,Books,2765.38,3,1.8,2,44,UPI,Hyderabad,0,7,7,1,0
ORD108851,CUST1344,2024-07-07,Clothing,6324.88,4,2.6,2,30,UPI,Hyderabad,0,7,7,2,0
ORD101346,CUST2458,2024-07-07,Clothing,4849.76,0,4.5,1,23,Credit Card,Chennai,0,7,7,4,0
ORD100076,CUST2390,2024-07-07,Electronics,5309.35,1,3.4,2,54,COD,Bangalore,0,7,7,5,0
ORD104787,CUST2627,2024-07-07,Electronics,2911.65,5,2.1,1,21,Debit Card,Chennai,0,7,7,2,0
ORD109496,CUST1593,2024-07-07,Beauty,541.51,3,3.6,3,27,Credit Card,Bangalore,1,7,7,3,0
ORD103786,CUST1405,2024-07-07,Sports,300.0,1,3.5,3,38,Debit Card,Hyderabad,0,7,7,3,0
ORD105503,CUST2535,2024-07-07,Electronics,5403.75,2,4.1,0,45,COD,Chennai,0,7,7,3,0
ORD100608,CUST2369,2024-07-07,Books,6418.45,4,3.3,2,10,COD,Bangalore,0,7,7,0,0
ORD108517,CUST1196,2024-07-07,Beauty,3938.55,1,4.4,2,2,Debit Card,Chennai,0,7,7,2,0
ORD108052,CUST2379,2024-07-07,Electronics,11182.48,6,3.7,1,47,Credit Card,Hyderabad,0,7,7,3,0
ORD108242,CUST2961,2024-07-07,Electronics,3278.2,4,2.6,1,17,Credit Card,Delhi,0,7,7,4,0
ORD107004,CUST2731,2024-07-07,Beauty,6056.03,2,4.6,4,38,Debit Card,Chennai,1,7,7,4,0
ORD104625,CUST2431,2024-07-07,Sports,4865.24,7,2.5,3,0,Credit Card,Hyderabad,0,7,7,1,1
ORD108759,CUST1681,2024-07-07,Clothing,4757.04,3,2.3,0,39,COD,Bangalore,0,7,7,2,0
ORD100677,CUST2123,2024-07-07,Beauty,6696.9,1,4.1,0,51,Credit Card,Hyderabad,1,7,7,4,0
ORD103745,CUST2492,2024-07-07,Books,5500.45,2,2.4,0,53,Credit Card,Delhi,0,7,7,3,1
ORD103001,CUST1908,2024-07-07,Beauty,4734.18,0,3.6,1,54,Credit Card,Bangalore,0,7,7,2,0
ORD101904,CUST2312,2024-07-07,Sports,4304.39,3,4.0,2,7,UPI,Bangalore,0,7,7,5,0
ORD108291,CUST2238,2024-07-07,Clothing,6063.22,5,3.1,1,40,Debit Card,Hyderabad,1,7,7,1,0
ORD107644,CUST2475,2024-07-07,Beauty,5598.14,3,1.0,2,53,COD,Chennai,0,7,7,5,1
ORD108129,CUST2630,2024-07-07,Beauty,5189.58,1,2.2,0,46,Debit Card,Mumbai,0,7,7,4,0
ORD103255,CUST1560,2024-07-07,Home,7169.21,3,3.0,0,14,Credit Card,Delhi,0,7,7,3,0
ORD109695,CUST2184,2024-07-07,Clothing,6270.37,0,4.8,0,38,COD,Bangalore,0,7,7,4,0
ORD107063,CUST1826,2024-07-07,Beauty,6651.72,2,1.6,2,59,UPI,Chennai,0,7,7,0,0
ORD104577,CUST1958,2024-07-08,Books,3115.71,2,3.0,1,8,COD,Bangalore,0,7,8,1,0
ORD102564,CUST1894,2024-07-08,Clothing,2578.35,1,4.7,0,37,COD,Delhi,0,7,8,2,0
ORD102762,CUST1796,2024-07-08,Home,11169.76,5,4.4,1,19,COD,Mumbai,1,7,8,3,0
ORD104080,CUST1503,2024-07-08,Sports,9100.24,3,3.7,3,56,COD,Bangalore,0,7,8,2,0
ORD101063,CUST1880,2024-07-08,Clothing,13404.12,4,4.7,4,22,Debit Card,Delhi,0,7,8,6,0
ORD108593,CUST2869,2024-07-08,Beauty,4383.04,3,2.2,2,30,Debit Card,Delhi,0,7,8,0,0
ORD106025,CUST1816,2024-07-08,Books,2636.73,6,1.2,0,24,Credit Card,Delhi,0,7,8,4,1
ORD102667,CUST2543,2024-07-08,Home,10766.67,3,3.4,1,31,COD,Delhi,0,7,8,2,0
ORD101567,CUST2863,2024-07-08,Clothing,4900.8,2,3.5,0,26,Credit Card,Chennai,0,7,8,4,0
ORD109073,CUST2058,2024-07-08,Books,300.0,2,1.3,1,33,Debit Card,Delhi,1,7,8,4,0
ORD101991,CUST1249,2024-07-08,Sports,8184.53,4,4.7,1,36,Debit Card,Delhi,0,7,8,2,0
ORD108800,CUST2098,2024-07-08,Beauty,2625.6,4,2.5,3,12,COD,Mumbai,0,7,8,6,1
ORD109346,CUST2557,2024-07-08,Sports,5056.33,1,4.0,1,26,Debit Card,Chennai,0,7,8,0,0
ORD105904,CUST2164,2024-07-08,Home,9181.77,4,1.6,2,22,UPI,Hyderabad,0,7,8,3,0
ORD109446,CUST2937,2024-07-08,Sports,7238.95,3,1.3,3,5,Credit Card,Hyderabad,0,7,8,1,1
ORD107768,CUST1891,2024-07-08,Books,3094.22,1,1.9,2,7,Credit Card,Chennai,0,7,8,3,0
ORD107160,CUST2717,2024-07-08,Sports,4079.5,3,2.8,3,23,COD,Chennai,1,7,8,3,1
ORD108075,CUST2766,2024-07-08,Books,5985.6,2,1.5,0,41,Debit Card,Delhi,0,7,8,1,0
ORD109963,CUST1686,2024-07-08,Home,4201.81,3,3.4,3,41,Credit Card,Bangalore,0,7,8,2,0
ORD109373,CUST2910,2024-07-08,Home,6027.59,3,3.7,2,27,COD,Delhi,0,7,8,2,0
ORD101928,CUST1060,2024-07-08,Electronics,3834.48,2,3.2,1,6,UPI,Chennai,0,7,8,4,0
ORD101674,CUST2341,2024-07-08,Clothing,4158.28,2,2.0,2,19,Debit Card,Hyderabad,0,7,8,4,0
ORD102775,CUST2035,2024-07-08,Home,9805.98,3,3.6,3,54,Credit Card,Bangalore,0,7,8,5,0
ORD108636,CUST2455,2024-07-08,Clothing,1672.08,5,4.0,2,11,Credit Card,Bangalore,0,7,8,2,0
ORD103533,CUST1349,2024-07-08,Electronics,9739.42,2,1.9,3,54,Credit Card,Chennai,0,7,8,1,1
ORD103422,CUST1492,2024-07-09,Books,5280.38,1,2.8,0,5,UPI,Chennai,0,7,9,1,0
ORD107396,CUST1548,2024-07-09,Sports,5736.56,1,1.3,1,40,COD,Chennai,0,7,9,2,0
ORD108639,CUST1428,2024-07-09,Clothing,8786.83,2,3.1,0,16,Debit Card,Bangalore,0,7,9,6,0
ORD102339,CUST1762,2024-07-09,Beauty,8083.88,7,4.6,2,2,Debit Card,Delhi,1,7,9,4,0
ORD105232,CUST2609,2024-07-09,Beauty,8488.71,4,2.4,0,38,Credit Card,Bangalore,1,7,9,2,0
ORD104345,CUST2226,2024-07-09,Books,5333.81,1,3.6,1,27,COD,Bangalore,0,7,9,0,0
ORD102742,CUST2520,2024-07-09,Sports,300.0,3,2.1,2,46,UPI,Delhi,0,7,9,1,1
ORD107670,CUST2553,2024-07-09,Books,373.42,6,4.8,2,11,Credit Card,Mumbai,1,7,9,0,0
ORD106369,CUST2597,2024-07-09,Beauty,4775.54,2,2.7,2,33,Credit Card,Delhi,0,7,9,3,0
ORD105438,CUST2515,2024-07-09,Electronics,4830.48,5,3.7,0,0,COD,Chennai,1,7,9,0,0
ORD104117,CUST1219,2024-07-09,Home,6127.24,3,1.5,2,11,Debit Card,Bangalore,0,7,9,3,0
ORD108889,CUST2843,2024-07-09,Sports,5393.34,4,4.1,3,39,UPI,Mumbai,1,7,9,1,0
ORD107149,CUST2387,2024-07-09,Electronics,4903.44,2,4.6,1,14,Debit Card,Hyderabad,0,7,9,2,0
ORD100658,CUST2011,2024-07-09,Beauty,4766.23,2,1.4,2,48,Credit Card,Delhi,1,7,9,3,0
ORD108453,CUST2782,2024-07-09,Electronics,2102.39,4,3.0,3,7,COD,Bangalore,0,7,9,1,0
ORD101610,CUST2689,2024-07-09,Clothing,2896.25,5,2.5,3,17,Credit Card,Mumbai,0,7,9,4,1
ORD101923,CUST1712,2024-07-09,Clothing,2859.11,3,4.7,1,52,UPI,Bangalore,0,7,9,0,0
ORD106170,CUST2237,2024-07-09,Electronics,5979.79,0,3.5,1,29,Credit Card,Delhi,0,7,9,3,0
ORD103891,CUST2687,2024-07-09,Sports,6378.43,0,3.5,1,44,COD,Delhi,0,7,9,5,0
ORD104721,CUST2586,2024-07-09,Books,5197.55,2,1.5,1,56,UPI,Bangalore,1,7,9,2,0
ORD103913,CUST2752,2024-07-09,Beauty,8121.93,3,1.1,1,4,Credit Card,Bangalore,1,7,9,1,0
ORD106646,CUST1479,2024-07-09,Books,3563.92,3,1.6,2,17,COD,Mumbai,0,7,9,4,0
ORD101463,CUST1820,2024-07-09,Clothing,5899.02,3,4.3,1,45,COD,Bangalore,1,7,9,2,0
ORD107817,CUST1284,2024-07-09,Home,5240.12,3,3.9,0,12,UPI,Chennai,0,7,9,1,0
ORD106220,CUST1051,2024-07-09,Clothing,5197.79,5,3.4,0,53,COD,Bangalore,0,7,9,2,0
ORD101412,CUST2570,2024-07-09,Beauty,3778.95,4,2.9,1,56,COD,Hyderabad,0,7,9,6,1
ORD102105,CUST2163,2024-07-09,Sports,2086.43,2,2.4,3,22,Credit Card,Bangalore,0,7,9,1,1
ORD109356,CUST2566,2024-07-09,Books,7469.88,3,4.8,1,59,Debit Card,Bangalore,1,7,9,0,0
ORD100315,CUST2860,2024-07-09,Sports,3938.42,5,2.7,1,30,UPI,Bangalore,0,7,9,2,0
ORD109381,CUST1896,2024-07-09,Electronics,4154.94,1,4.5,0,4,Credit Card,Bangalore,0,7,9,5,0
ORD108883,CUST2411,2024-07-10,Home,300.0,5,4.3,3,12,COD,Chennai,0,7,10,3,0
ORD108192,CUST1652,2024-07-10,Clothing,9372.31,2,4.5,0,23,UPI,Bangalore,0,7,10,4,0
ORD104831,CUST2781,2024-07-10,Clothing,2912.51,6,2.5,0,55,Debit Card,Delhi,0,7,10,4,1
ORD108748,CUST1614,2024-07-10,Beauty,300.0,1,1.5,1,46,UPI,Delhi,0,7,10,2,0
ORD102828,CUST1113,2024-07-10,Beauty,5623.56,6,2.3,1,28,Credit Card,Bangalore,0,7,10,1,1
ORD104189,CUST1456,2024-07-10,Clothing,6055.88,2,4.5,3,21,UPI,Bangalore,0,7,10,3,0
ORD104663,CUST1678,2024-07-10,Home,9776.68,1,3.9,2,48,UPI,Bangalore,1,7,10,1,0
ORD101146,CUST2775,2024-07-10,Electronics,7032.91,3,1.0,1,33,UPI,Bangalore,0,7,10,2,0
ORD109120,CUST1891,2024-07-10,Books,4754.17,5,2.9,1,23,UPI,Delhi,0,7,10,4,0
ORD101880,CUST2315,2024-07-10,Sports,4885.6,1,4.0,2,10,COD,Mumbai,0,7,10,0,0
ORD103531,CUST2284,2024-07-10,Beauty,3684.43,5,3.8,1,43,Credit Card,Hyderabad,0,7,10,3,0
ORD101183,CUST1837,2024-07-10,Beauty,6838.48,2,1.5,0,9,UPI,Chennai,0,7,10,3,0
ORD104701,CUST2054,2024-07-10,Home,9298.96,2,1.9,3,12,Debit Card,Delhi,0,7,10,0,1
ORD105683,CUST1843,2024-07-10,Sports,7273.2,3,1.7,1,13,COD,Hyderabad,0,7,10,3,0
ORD103181,CUST1054,2024-07-10,Beauty,3428.47,1,3.4,3,53,Credit Card,Hyderabad,1,7,10,3,0
ORD105253,CUST1540,2024-07-10,Clothing,7575.05,3,3.6,1,24,Debit Card,Chennai,0,7,10,2,0
ORD101755,CUST1822,2024-07-10,Books,7350.4,2,3.4,0,57,Debit Card,Mumbai,1,7,10,3,0
ORD109112,CUST2293,2024-07-10,Sports,4893.08,2,2.5,2,26,UPI,Delhi,1,7,10,3,0
ORD109740,CUST1595,2024-07-10,Beauty,6497.78,0,3.0,1,37,UPI,Mumbai,0,7,10,1,0
ORD109842,CUST2144,2024-07-10,Home,7562.6,2,1.4,0,59,UPI,Delhi,1,7,10,0,0
ORD108247,CUST1327,2024-07-10,Clothing,2835.68,1,3.3,1,10,Debit Card,Chennai,0,7,10,2,0
ORD108107,CUST1864,2024-07-10,Home,4989.93,4,2.4,2,4,Debit Card,Bangalore,0,7,10,2,0
ORD105158,CUST2746,2024-07-10,Beauty,3783.24,2,4.7,3,7,Debit Card,Delhi,0,7,10,0,0
ORD104396,CUST1481,2024-07-10,Clothing,5277.14,2,1.3,1,17,UPI,Chennai,1,7,10,2,0
ORD102293,CUST1855,2024-07-10,Beauty,1246.32,6,1.9,2,24,COD,Chennai,0,7,10,3,1
ORD108913,CUST1520,2024-07-10,Clothing,7830.55,1,2.6,0,2,COD,Chennai,1,7,10,5,0
ORD109319,CUST2458,2024-07-10,Books,9560.83,1,3.8,2,38,COD,Delhi,0,7,10,5,0
ORD108961,CUST1731,2024-07-10,Beauty,7324.74,0,1.8,1,31,UPI,Hyderabad,0,7,10,6,0
ORD102939,CUST1782,2024-07-10,Books,4075.56,7,4.4,0,55,UPI,Delhi,0,7,10,2,0
ORD106470,CUST2085,2024-07-11,Sports,5823.54,3,4.5,1,36,COD,Hyderabad,0,7,11,0,0
ORD109215,CUST2551,2024-07-11,Beauty,5745.39,4,2.8,1,2,Debit Card,Hyderabad,0,7,11,3,0
ORD100239,CUST2254,2024-07-11,Sports,3512.88,1,2.5,4,38,Credit Card,Chennai,0,7,11,2,1
ORD108050,CUST1847,2024-07-11,Home,855.35,0,3.4,4,46,UPI,Bangalore,1,7,11,3,0
ORD108958,CUST2036,2024-07-11,Electronics,7056.68,1,4.2,0,26,COD,Chennai,0,7,11,4,0
ORD104200,CUST1155,2024-07-11,Books,5016.37,2,3.7,1,9,Debit Card,Mumbai,0,7,11,3,0
ORD102741,CUST1304,2024-07-11,Home,7139.08,3,4.3,2,8,Credit Card,Bangalore,0,7,11,4,0
ORD109541,CUST2315,2024-07-11,Books,3244.38,6,4.2,0,39,Debit Card,Chennai,1,7,11,1,0
ORD102694,CUST1837,2024-07-11,Home,300.0,3,4.5,1,32,UPI,Delhi,1,7,11,4,0
ORD107521,CUST1018,2024-07-11,Home,6873.82,4,1.1,1,46,Credit Card,Hyderabad,0,7,11,3,0
ORD102148,CUST1053,2024-07-11,Books,7528.32,6,2.4,1,3,Debit Card,Bangalore,0,7,11,5,1
ORD106774,CUST2457,2024-07-11,Sports,4674.24,2,2.8,2,51,COD,Delhi,0,7,11,1,0
ORD109895,CUST2152,2024-07-11,Home,5883.36,3,4.1,3,1,Credit Card,Bangalore,1,7,11,2,0
ORD108060,CUST2553,2024-07-11,Sports,1807.86,1,2.5,0,34,UPI,Chennai,1,7,11,1,0
ORD102037,CUST2372,2024-07-11,Sports,6525.61,2,1.3,0,8,UPI,Delhi,0,7,11,5,0
ORD107485,CUST2776,2024-07-11,Electronics,4865.87,2,4.0,0,45,Credit Card,Chennai,0,7,11,4,0
ORD105850,CUST2537,2024-07-11,Electronics,4290.4,5,1.6,2,12,Debit Card,Hyderabad,0,7,11,4,0
ORD100814,CUST2048,2024-07-11,Beauty,10686.52,0,3.4,1,6,COD,Bangalore,0,7,11,3,0
ORD102525,CUST1993,2024-07-11,Electronics,7429.59,4,3.0,1,2,Debit Card,Bangalore,0,7,11,3,0
ORD100292,CUST1854,2024-07-11,Electronics,3310.37,4,4.4,0,36,UPI,Chennai,0,7,11,2,0
ORD107866,CUST1637,2024-07-11,Home,300.0,1,4.2,2,54,COD,Delhi,0,7,11,1,0
ORD109047,CUST1077,2024-07-11,Sports,3809.91,4,2.5,3,33,Credit Card,Chennai,1,7,11,4,1
ORD105002,CUST2036,2024-07-11,Electronics,6512.28,6,4.2,0,31,COD,Chennai,1,7,11,5,0
ORD100650,CUST2997,2024-07-11,Sports,1906.68,4,1.4,2,20,UPI,Mumbai,0,7,11,1,0
ORD105710,CUST2551,2024-07-11,Electronics,3979.94,2,2.7,1,25,COD,Chennai,1,7,11,4,0
ORD108490,CUST2195,2024-07-11,Sports,3708.76,3,4.7,1,4,Credit Card,Hyderabad,0,7,11,4,0
ORD104006,CUST2080,2024-07-11,Beauty,2825.26,2,3.3,1,53,Debit Card,Bangalore,1,7,11,1,0
ORD103651,CUST2486,2024-07-11,Clothing,14122.06,3,1.5,3,43,Debit Card,Mumbai,0,7,11,1,1
ORD106401,CUST1717,2024-07-11,Sports,3054.76,3,1.7,0,22,UPI,Delhi,0,7,11,1,0
ORD107605,CUST1170,2024-07-11,Books,6503.49,4,3.5,1,49,Credit Card,Bangalore,0,7,11,6,0
ORD108111,CUST1784,2024-07-11,Books,3896.41,3,3.9,2,33,Credit Card,Hyderabad,0,7,11,4,0
ORD102832,CUST1302,2024-07-12,Home,3057.04,5,4.1,0,20,COD,Chennai,0,7,12,3,0
ORD101454,CUST1142,2024-07-12,Books,10492.23,2,3.9,1,20,UPI,Chennai,0,7,12,6,0
ORD109199,CUST1847,2024-07-12,Sports,1389.3,1,4.3,0,7,Credit Card,Delhi,0,7,12,4,0
ORD108393,CUST2054,2024-07-12,Electronics,2437.07,5,3.7,2,50,Debit Card,Delhi,0,7,12,1,0
ORD106510,CUST1924,2024-07-12,Books,10021.23,2,3.6,2,37,UPI,Bangalore,1,7,12,5,0
ORD104130,CUST1965,2024-07-12,Home,1045.72,3,2.1,2,49,Debit Card,Hyderabad,0,7,12,0,0
ORD105292,CUST2848,2024-07-12,Clothing,2867.92,0,2.3,0,26,COD,Hyderabad,0,7,12,7,1
ORD103972,CUST1628,2024-07-12,Beauty,2522.64,2,2.6,2,11,Debit Card,Mumbai,0,7,12,2,0
ORD109946,CUST1842,2024-07-12,Home,2365.59,3,1.3,1,56,Credit Card,Hyderabad,0,7,12,2,1
ORD109000,CUST1466,2024-07-12,Electronics,4892.3,3,3.1,1,16,UPI,Chennai,0,7,12,3,0
ORD107193,CUST2504,2024-07-12,Beauty,4573.14,4,3.5,3,54,COD,Bangalore,0,7,12,1,1
ORD107554,CUST2956,2024-07-12,Sports,7721.7,3,4.9,0,56,Credit Card,Hyderabad,0,7,12,3,0
ORD102023,CUST2121,2024-07-12,Books,8332.03,5,4.2,2,10,UPI,Chennai,0,7,12,2,0
ORD102230,CUST1039,2024-07-12,Sports,5899.38,3,2.8,0,56,Debit Card,Hyderabad,1,7,12,3,0
ORD106839,CUST1930,2024-07-12,Sports,2925.32,5,4.6,3,34,UPI,Bangalore,1,7,12,2,0
ORD102002,CUST1826,2024-07-12,Electronics,8949.03,3,1.4,1,36,Credit Card,Chennai,1,7,12,1,0
ORD102314,CUST1915,2024-07-12,Beauty,6299.55,6,1.9,2,30,COD,Hyderabad,1,7,12,2,1
ORD108008,CUST1059,2024-07-12,Books,4864.44,1,1.9,0,31,UPI,Hyderabad,1,7,12,1,0
ORD108180,CUST1211,2024-07-12,Clothing,3005.1,4,1.6,0,0,COD,Hyderabad,0,7,12,2,0
ORD106833,CUST2204,2024-07-12,Home,740.52,2,3.5,3,20,Debit Card,Chennai,0,7,12,3,0
ORD102443,CUST1205,2024-07-12,Beauty,5112.7,4,2.2,0,49,Debit Card,Bangalore,1,7,12,2,0
ORD100404,CUST1098,2024-07-12,Electronics,300.0,3,1.6,3,36,Credit Card,Bangalore,0,7,12,2,1
ORD102508,CUST1800,2024-07-12,Clothing,1617.23,3,4.9,2,10,Debit Card,Hyderabad,1,7,12,1,0
ORD105688,CUST2192,2024-07-12,Books,6477.83,2,3.2,2,52,COD,Chennai,1,7,12,1,0
ORD100228,CUST2051,2024-07-12,Beauty,4646.06,4,1.1,0,43,COD,Delhi,0,7,12,2,1
ORD105363,CUST2716,2024-07-12,Home,7989.39,4,4.4,1,14,Credit Card,Chennai,0,7,12,5,0
ORD103944,CUST2449,2024-07-12,Beauty,7091.55,0,5.0,4,10,UPI,Hyderabad,0,7,12,5,0
ORD105654,CUST1876,2024-07-12,Clothing,1598.16,2,4.2,2,46,Credit Card,Mumbai,0,7,12,5,0
ORD105091,CUST1208,2024-07-12,Books,9535.02,3,3.9,2,12,UPI,Mumbai,0,7,12,2,0
ORD109897,CUST2445,2024-07-13,Electronics,5836.24,1,2.5,2,20,UPI,Bangalore,0,7,13,5,0
ORD104590,CUST1712,2024-07-13,Books,8416.73,0,1.8,3,57,Credit Card,Chennai,0,7,13,1,1
ORD108780,CUST2683,2024-07-13,Books,4631.69,8,4.1,1,38,COD,Bangalore,1,7,13,6,1
ORD104018,CUST2959,2024-07-13,Beauty,2342.2,4,3.5,1,52,COD,Mumbai,0,7,13,4,0
ORD105056,CUST1407,2024-07-13,Sports,3535.96,3,2.5,1,59,Debit Card,Chennai,0,7,13,1,0
ORD105925,CUST2415,2024-07-13,Clothing,6311.05,3,3.4,1,48,Debit Card,Mumbai,0,7,13,2,0
ORD108354,CUST2771,2024-07-13,Home,8244.74,5,1.2,0,21,COD,Mumbai,1,7,13,1,0
ORD100190,CUST2038,2024-07-13,Sports,965.22,3,2.2,1,36,UPI,Chennai,1,7,13,1,0
ORD108375,CUST1291,2024-07-13,Home,7017.84,3,3.0,3,21,COD,Chennai,0,7,13,1,0
ORD101721,CUST1832,2024-07-13,Books,5386.55,3,4.2,1,1,COD,Delhi,0,7,13,6,0
ORD103693,CUST2514,2024-07-13,Sports,5114.23,2,2.0,2,36,UPI,Mumbai,0,7,13,4,0
ORD108951,CUST1787,2024-07-13,Home,5466.58,4,3.6,3,31,COD,Hyderabad,0,7,13,0,0
ORD104964,CUST2127,2024-07-13,Electronics,1463.93,1,4.1,1,24,Debit Card,Chennai,0,7,13,6,0
ORD109602,CUST1100,2024-07-13,Beauty,9705.6,1,4.4,1,42,Credit Card,Hyderabad,0,7,13,1,0
ORD103265,CUST1133,2024-07-13,Electronics,2957.7,2,1.9,0,11,Debit Card,Delhi,0,7,13,5,0
ORD109932,CUST1351,2024-07-13,Clothing,6555.54,3,4.2,3,27,UPI,Delhi,1,7,13,1,0
ORD102048,CUST2473,2024-07-13,Clothing,5554.31,2,2.9,1,0,UPI,Bangalore,0,7,13,2,0
ORD106567,CUST1194,2024-07-13,Beauty,8843.81,0,4.5,1,25,Credit Card,Mumbai,0,7,13,2,0
ORD101196,CUST2096,2024-07-13,Electronics,4264.48,2,2.3,1,7,COD,Mumbai,0,7,13,5,0
ORD106661,CUST1458,2024-07-14,Books,4207.37,2,4.1,2,25,Credit Card,Bangalore,0,7,14,4,0
ORD106451,CUST1205,2024-07-14,Sports,7999.97,3,2.3,1,13,COD,Chennai,1,7,14,3,0
ORD104215,CUST1952,2024-07-14,Sports,1062.02,3,2.3,2,3,COD,Chennai,0,7,14,1,0
ORD101355,CUST1723,2024-07-14,Clothing,6829.21,1,3.5,3,49,Credit Card,Chennai,1,7,14,1,0
ORD107893,CUST2630,2024-07-14,Home,1337.15,2,1.9,3,10,Debit Card,Chennai,0,7,14,5,1
ORD100200,CUST1563,2024-07-14,Beauty,6784.56,2,4.0,2,35,Credit Card,Chennai,0,7,14,3,0
ORD104734,CUST1169,2024-07-14,Home,1867.44,2,4.4,1,47,Credit Card,Chennai,0,7,14,3,0
ORD102986,CUST1669,2024-07-14,Books,4584.5,3,4.8,0,44,COD,Hyderabad,1,7,14,1,0
ORD107223,CUST1103,2024-07-14,Home,3536.39,0,1.5,3,22,COD,Bangalore,0,7,14,3,1
ORD104132,CUST2781,2024-07-14,Beauty,6133.14,5,1.9,0,57,UPI,Hyderabad,0,7,14,5,0
ORD103494,CUST1580,2024-07-14,Sports,1244.23,0,4.1,4,42,Credit Card,Mumbai,1,7,14,2,0
ORD100433,CUST1459,2024-07-14,Books,5682.22,1,3.0,1,36,UPI,Hyderabad,1,7,14,5,0
ORD100338,CUST2986,2024-07-14,Clothing,2426.8,2,4.0,1,47,Debit Card,Bangalore,1,7,14,3,0
ORD107762,CUST1702,2024-07-14,Electronics,5736.58,1,2.6,1,12,Credit Card,Chennai,0,7,14,4,0
ORD106738,CUST2178,2024-07-14,Clothing,1533.51,4,2.0,0,15,Debit Card,Chennai,1,7,14,3,0
ORD102751,CUST2274,2024-07-14,Beauty,2682.09,3,3.3,1,14,Debit Card,Delhi,0,7,14,4,0
ORD104941,CUST1541,2024-07-14,Beauty,3079.31,2,3.7,1,8,Credit Card,Delhi,0,7,14,5,0
ORD106732,CUST2037,2024-07-14,Beauty,5033.62,4,3.0,0,26,Credit Card,Chennai,0,7,14,3,0
ORD102479,CUST1728,2024-07-14,Electronics,7514.04,5,4.7,2,28,UPI,Delhi,0,7,14,3,0
ORD101746,CUST1490,2024-07-14,Beauty,5948.82,4,4.2,2,51,Debit Card,Chennai,0,7,14,4,0
ORD100959,CUST1357,2024-07-14,Books,8458.74,1,1.3,1,35,UPI,Delhi,1,7,14,1,0
ORD105432,CUST1330,2024-07-14,Clothing,10604.1,8,4.4,3,26,UPI,Hyderabad,0,7,14,3,1
ORD109608,CUST2456,2024-07-14,Clothing,5417.51,4,3.3,1,48,COD,Chennai,0,7,14,3,0
ORD103004,CUST1958,2024-07-14,Clothing,2150.01,4,3.3,2,43,Credit Card,Hyderabad,0,7,14,2,0
ORD109534,CUST2855,2024-07-14,Electronics,4773.94,3,1.1,2,13,COD,Delhi,1,7,14,6,1
ORD109247,CUST2283,2024-07-14,Sports,3232.57,3,3.9,1,58,Credit Card,Hyderabad,0,7,14,2,0
ORD100341,CUST2171,2024-07-14,Beauty,11162.28,1,4.3,3,39,UPI,Delhi,0,7,14,1,0
ORD102362,CUST1396,2024-07-14,Home,5250.04,5,4.3,3,6,COD,Delhi,0,7,14,4,0
ORD105906,CUST2717,2024-07-14,Clothing,5508.13,1,2.6,0,32,Credit Card,Mumbai,0,7,14,4,0
ORD101999,CUST1687,2024-07-14,Home,7355.38,3,2.7,0,25,COD,Chennai,1,7,14,4,0
ORD108675,CUST1562,2024-07-14,Electronics,6390.38,1,1.3,1,23,COD,Delhi,1,7,14,3,0
ORD105626,CUST2528,2024-07-14,Clothing,3414.65,3,4.1,1,55,Debit Card,Hyderabad,0,7,14,0,0
ORD104918,CUST2833,2024-07-15,Sports,5739.04,1,2.6,3,44,Debit Card,Chennai,1,7,15,0,1
ORD104326,CUST1786,2024-07-15,Sports,10346.07,2,1.3,0,10,Debit Card,Chennai,0,7,15,2,0
